标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
124    31    -1.9680769952846084
124    32    -2.1635761581629573
124    33    -0.0231472092788607
124    34    2.1464687125320059
124    35    2.1365660459773008
124    36    0.0190629350276161
124    37    -2.1220157219636104
124    38    -2.3101061701464025
124    39    -0.4406424761165092
124    40    1.8123516031257587
124    41    2.5750135196433503
124    42    1.2980010763031462
124    43    -0.9690987603216538
124    44    -2.5395527492263112
124    45    -2.3567401926173184
124    46    -0.6220804596926035
124    47    1.5065332925371118
124    48    2.7556481928210381
124    49    2.4839795432619236
124    50    0.9249003442762248
124    51    -1.0858174809460133
124    52    -2.6209521843925443
124    53    -3.0919165675370848
124    54    -2.4176572574409683
124    55    -0.9349935802249072
124    56    0.8298821845515186
124    57    2.3903514445746934
124    58    3.4404407415959795
124    59    3.8879733306575788
124    60    3.8087112999392674
124    61    3.3675593620664532
124    62    2.7451993944889233
124    63    2.0901790936661073
124    64    1.4993806498001914
124    65    1.0196483783035908
124    66    0.6604113630689025
124    67    0.4088537993260599
124    68    0.2426374941301414
124    69    0.1383566205690618
124    70    0.0759513827983614
124    71    0.0402042292288644
124    72    0.0205498075337871
124    73    0.0101544606985736
124    74    0.0048558014419496
124    75    0.0022490657822246
124    76    0.0010097460396282
124    77    0.0004397227112537
124    78    0.0001858456207900
124    79    0.0000762691436734
124    80    0.0000304056972044
124    81    0.0000117795861062
124    82    0.0000044361762325
124    83    0.0000016244381942
124    84    0.0000005785007644
124    85    0.0000002003926088
124    86    0.0000000675286505
124    87    0.0000000221389120
124    88    0.0000000070615762
124    89    0.0000000021914016
124    90    0.0000000006616032
124    91    0.0000000001943083
124    92    0.0000000000555070
124    93    0.0000000000154204
124    94    0.0000000000041652
124    95    0.0000000000010936
124    96    0.0000000000002790
124    97    0.0000000000000692
124    98    0.0000000000000166
124    99    0.0000000000000039
124    100   0.0000000000000009
124    101   0.0000000000000002
124    102   0.0000000000000000
124    103   0.0000000000000000
124    104   0.0000000000000000
124    105   0.0000000000000000
124    106   0.0000000000000000
124    107   0.0000000000000000
124    108   0.0000000000000000
124    109   0.0000000000000000
124    110   0.0000000000000000
124    111   0.0000000000000000
124    112   0.0000000000000000
124    113   0.0000000000000000
124    114   0.0000000000000000
124    115   0.0000000000000000
124    116   0.0000000000000000
124    117   0.0000000000000000
124    118   0.0000000000000000
124    119   0.0000000000000000
124    120   0.0000000000000000
124    121   0.0000000000000000
124    122   0.0000000000000000
124    123   0.0000000000000000
124    124   0.0000000000000000

125    0     -0.7954869569324919
125    1     1.9486374039179584
125    2     1.1788507956342602
125    3     -1.8837937823295243
125    4     -1.3351278935139779
125    5     1.7367669450576069
125    6     1.5754777048002364
125    7     -1.4761577202235843
125    8     -1.8619094431241712
125    9     1.0648190971279234
125    10    2.1282644373450177
125    11    -0.4759806695066611
125    12    -2.2748937882394675
125    13    -0.2809292539170405
125    14    2.1753981065276107
125    15    1.1274969552913021
125    16    -1.7070749089597095
125    17    -1.8891733370031984
125    18    0.8137294789575779
125    19    2.3001405826552586
125    20    0.4063945835236769
125    21    -2.0757358023969288
125    22    -1.6282082843668977
125    23    1.0737114334572524
125    24    2.3245959346852492
125    25    0.4947457751288426
125    26    -1.9797636587190235
125    27    -1.9491764774030162
125    28    0.4944896810568785
125    29    2.3452543283663014
125    30    1.4359692107269915
125    31    -1.1241595080635809
125    32    -2.4327080370793239
125    33    -1.0980392633923584
125    34    1.4003509933766740
125    35    2.4674657987613724
125    36    1.0815522592540563
125    37    -1.3503388420694458
125    38    -2.5294453892443438
125    39    -1.4335894751201546
125    40    0.9105065254690649
125    41    2.4997594132766823
125    42    2.0844440148753360
125    43    0.0609675566134536
125    44    -2.0137568687846628
125    45    -2.6768345454929938
125    46    -1.5472746530443637
125    47    0.5707462290632715
125    48    2.3526014386244696
125    49    2.8067732016239324
125    50    1.7698707327920755
125    51    -0.1492043365176908
125    52    -2.0070730524738356
125    53    -3.0218531178628325
125    54    -2.8717434046649211
125    55    -1.7172757600267126
125    56    -0.0225497594789190
125    57    1.6858810723197304
125    58    3.0067462146174981
125    59    3.7470849826344765
125    60    3.9094796753042611
125    61    3.6244201827564564
125    62    3.0714531813228048
125    63    2.4181131798879019
125    64    1.7871499582178532
125    65    1.2489270364114557
125    66    0.8296735249639048
125    67    0.5260532803544957
125    68    0.3193665901382739
125    69    0.1861246425093439
125    70    0.1043498251953137
125    71    0.0563793408852209
125    72    0.0293992742193315
125    73    0.0148147435651029
125    74    0.0072221632311436
125    75    0.0034093074782747
125    76    0.0015597188993610
125    77    0.0006920170297017
125    78    0.0002979518941887
125    79    0.0001245568722324
125    80    0.0000505805182733
125    81    0.0000199602783599
125    82    0.0000076571261680
125    83    0.0000028563119312
125    84    0.0000010363086191
125    85    0.0000003657622905
125    86    0.0000001256025763
125    87    0.0000000419694262
125    88    0.0000000136467636
125    89    0.0000000043181567
125    90    0.0000000013296338
125    91    0.0000000003983881
125    92    0.0000000001161395
125    93    0.0000000000329378
125    94    0.0000000000090860
125    95    0.0000000000024374
125    96    0.0000000000006357
125    97    0.0000000000001611
125    98    0.0000000000000397
125    99    0.0000000000000095
125    100   0.0000000000000022
125    101   0.0000000000000005
125    102   0.0000000000000001
125    103   0.0000000000000000
125    104   0.0000000000000000
125    105   0.0000000000000000
125    106   0.0000000000000000
125    107   0.0000000000000000
125    108   0.0000000000000000
125    109   0.0000000000000000
125    110   0.0000000000000000
125    111   0.0000000000000000
125    112   0.0000000000000000
125    113   0.0000000000000000
125    114   0.0000000000000000
125    115   0.0000000000000000
125    116   0.0000000000000000
125    117   0.0000000000000000
125    118   0.0000000000000000
125    119   0.0000000000000000
125    120   0.0000000000000000
125    121   0.0000000000000000
125    122   0.0000000000000000
125    123   0.0000000000000000
125    124   0.0000000000000000
125    125   0.0000000000000000

126    0     -1.3805876052679085
126    1     1.1183827702659217
126    2     1.9831959130181338
126    3     -1.0098849000179306
126    4     -2.0665644113834771
126    5     0.7836293883033724
126    6     2.1746081302658880
126    7     -0.4261518575083250
126    8     -2.2573952880382953
126    9     -0.0692901480747347
126    10    2.2415462747945609
126    11    0.6852888326118429
126    12    -2.0358141258516542
126    13    -1.3580875597219682
126    14    1.5512375984271658
126    15    1.9579484852846998
126    16    -0.7423541004701283
126    17    -2.2880021080668524
126    18    -0.3323201550788677
126    19    2.1250443653910178
126    20    1.4517597030716562
126    21    -1.3220137944272217
126    22    -2.2251926235424935
126    23    -0.0384054848278661
126    24    2.2038850463439204
126    25    1.5148591873365420
126    26    -1.1486552441605629
126    27    -2.3538195864138185
126    28    -0.6323051864761676
126    29    1.8605359399169799
126    30    2.1529381981338704
126    31    -0.0417755862430975
126    32    -2.1939972060275799
126    33    -1.9474987361730101
126    34    0.3737843673705727
126    35    2.3136933882238986
126    36    1.9357244341822313
126    37    -0.3262985881534187
126    38    -2.2867961234871936
126    39    -2.1709976968601339
126    40    -0.1476610496182958
126    41    2.0063060946285276
126    42    2.5326406322862951
126    43    1.0804148157393396
126    44    -1.1855130398222919
126    45    -2.6097650588666728
126    46    -2.2573189649330980
126    47    -0.4391236301104803
126    48    1.6552244093595445
126    49    2.7963783033254979
126    50    2.4161791508235559
126    51    0.8014946215702193
126    52    -1.1998708746249913
126    53    -2.6825938922333510
126    54    -3.0918874844323985
126    55    -2.3727489436089715
126    56    -0.8718397434252159
126    57    0.8887888873862763
126    58    2.4332544717120439
126    59    3.4659115599062051
126    60    3.9007583767305922
126    61    3.8151839480347340
126    62    3.3727194328354630
126    63    2.7516125417791519
126    64    2.0982996880509095
126    65    1.5084526641887062
126    66    1.0285727276214010
126    67    0.6682955235113766
126    68    0.4152206662068856
126    69    0.2474005718252003
126    70    0.1416903486751841
126    71    0.0781505904927470
126    72    0.0415793878362160
126    73    0.0213684765677105
126    74    0.0106201110879046
126    75    0.0051095732427232
126    76    0.0023818886453485
126    77    0.0010766406063757
126    78    0.0004721943278437
126    79    0.0002010584208293
126    80    0.0000831558918930
126    81    0.0000334211485745
126    82    0.0000130577723738
126    83    0.0000049610522779
126    84    0.0000018333730508
126    85    0.0000006591660560
126    86    0.0000002306114785
126    87    0.0000000785173682
126    88    0.0000000260188533
126    89    0.0000000083920842
126    90    0.0000000026346053
126    91    0.0000000008050326
126    92    0.0000000002394060
126    93    0.0000000000692843
126    94    0.0000000000195097
126    95    0.0000000000053444
126    96    0.0000000000014239
126    97    0.0000000000003689
126    98    0.0000000000000929
126    99    0.0000000000000227
126    100   0.0000000000000054
126    101   0.0000000000000012
126    102   0.0000000000000003
126    103   0.0000000000000001
126    104   0.0000000000000000
126    105   0.0000000000000000
126    106   0.0000000000000000
126    107   0.0000000000000000
126    108   0.0000000000000000
126    109   0.0000000000000000
126    110   0.0000000000000000
126    111   0.0000000000000000
126    112   0.0000000000000000
126    113   0.0000000000000000
126    114   0.0000000000000000
126    115   0.0000000000000000
126    116   0.0000000000000000
126    117   0.0000000000000000
126    118   0.0000000000000000
126    119   0.0000000000000000
126    120   0.0000000000000000
126    121   0.0000000000000000
126    122   0.0000000000000000
126    123   0.0000000000000000
126    124   0.0000000000000000
126    125   0.0000000000000000
126    126   0.0000000000000000

127    0     -1.5957422891638666
127    1     -0.0114958616204494
127    2     2.2565468664808774
127    3     0.1341390136912541
127    4     -2.2460260139496966
127    5     -0.3784171655496130
127    6     2.1952632351423502
127    7     0.7368873576916201
127    8     -2.0558228656068609
127    9     -1.1850920237630445
127    10    1.7663748948730302
127    11    1.6673753882240367
127    12    -1.2672221588811672
127    13    -2.0837740439785679
127    14    0.5280917248274467
127    15    2.2877743224880400
127    16    0.4107435698743954
127    17    -2.1099943700303347
127    18    -1.3950574153226356
127    19    1.4228299579432842
127    20    2.1399618885215186
127    21    -0.2464667650437755
127    22    -2.2854719016833198
127    23    -1.1410595966801051
127    24    1.5633430937541155
127    25    2.1815687470661658
127    26    -0.0534905297360661
127    27    -2.2238419706867072
127    28    -1.6170932463520935
127    29    0.9657409323804083
127    30    2.4022817457060808
127    31    1.0489781576525561
127    32    -1.4953871506999723
127    33    -2.3957202656375145
127    34    -0.7275537584074760
127    35    1.7029917404772867
127    36    2.4153504992592656
127    37    0.7585508751711083
127    38    -1.6235246884404158
127    39    -2.5187633713796145
127    40    -1.1791765042345457
127    41    1.1741498887747153
127    42    2.5657634232762394
127    43    1.9278784188582561
127    44    -0.1773544286200804
127    45    -2.1600577993238819
127    46    -2.6491666867066157
127    47    -1.3887305318472614
127    48    0.7471256984962458
127    49    2.4470677447674323
127    50    2.7853033548275938
127    51    1.6647857036510998
127    52    -0.2740697608580707
127    53    -2.0960873492006837
127    54    -3.0500704728730321
127    55    -2.8453185607949898
127    56    -1.6599465888610712
127    57    0.0401789727899560
127    58    1.7369524207320619
127    59    3.0401704159180407
127    60    3.7651809144326931
127    61    3.9182495442948131
127    62    3.6297191504985862
127    63    3.0770350314401362
127    64    2.4253724023723571
127    65    1.7958184141384330
127    66    1.2579985568385057
127    67    0.8381175174756061
127    68    0.5331812531244907
127    69    0.3249080406068070
127    70    0.1901377863320318
127    71    0.1070803147833931
127    72    0.0581359884788929
127    73    0.0304732070232905
127    74    0.0154411004374516
127    75    0.0075717759567321
127    76    0.0035965434124397
127    77    0.0016561350392658
127    78    0.0007398402543403
127    79    0.0003208344903682
127    80    0.0001351323356507
127    81    0.0000553064825295
127    82    0.0000220042731187
127    83    0.0000085133973166
127    84    0.0000032039917199
127    85    0.0000011732187335
127    86    0.0000004180732834
127    87    0.0000001450038943
127    88    0.0000000489565625
127    89    0.0000000160908568
127    90    0.0000000051487373
127    91    0.0000000016038934
127    92    0.0000000004863928
127    93    0.0000000001435829
127    94    0.0000000000412547
127    95    0.0000000000115354
127    96    0.0000000000031383
127    97    0.0000000000008306
127    98    0.0000000000002138
127    99    0.0000000000000535
127    100   0.0000000000000130
127    101   0.0000000000000031
127    102   0.0000000000000007
127    103   0.0000000000000002
127    104   0.0000000000000000
127    105   0.0000000000000000
127    106   0.0000000000000000
127    107   0.0000000000000000
127    108   0.0000000000000000
127    109   0.0000000000000000
127    110   0.0000000000000000
127    111   0.0000000000000000
127    112   0.0000000000000000
127    113   0.0000000000000000
127    114   0.0000000000000000
127    115   0.0000000000000000
127    116   0.0000000000000000
127    117   0.0000000000000000
127    118   0.0000000000000000
127    119   0.0000000000000000
127    120   0.0000000000000000
127    121   0.0000000000000000
127    122   0.0000000000000000
127    123   0.0000000000000000
127    124   0.0000000000000000
127    125   0.0000000000000000
127    126   0.0000000000000000
127    127   0.0000000000000000

128    0     -1.3832978618045300
128    1     -1.1382942376957883
128    2     1.9257088692147382
128    3     1.2422782872279303
128    4     -1.8255537042291248
128    5     -1.4395534011915139
128    6     1.6318921169467424
128    7     1.7043712551125301
128    8     -1.3104119636077922
128    9     -1.9884293227795500
128    10    0.8273695846269933
128    11    2.2134318264864863
128    12    -0.1689142524745832
128    13    -2.2699586196457369
128    14    -0.6308939278948726
128    15    2.0322698223114588
128    16    1.4593083274769016
128    17    -1.3995766915077033
128    18    -2.1082765437585596
128    19    0.3673357779372060
128    20    2.3011127634343844
128    21    0.8889713131748904
128    22    -1.7936634435298973
128    23    -1.9706627042040510
128    24    0.5534090393177837
128    25    2.3383747685424496
128    26    1.0536443761940979
128    27    -1.5874863086631787
128    28    -2.2383302998292978
128    29    -0.1423835354373932
128    30    2.1281088849321188
128    31    1.9143734658411138
128    32    -0.4821685215159058
128    33    -2.3482560963748402
128    34    -1.6806664309550889
128    35    0.7542959582318823
128    36    2.4250392159050866
128    37    1.6984906040591019
128    38    -0.6597181086977147
128    39    -2.4111379843128158
128    40    -2.0025230567239909
128    41    0.1422892612584118
128    42    2.1742404514823135
128    43    2.4658611801838197
128    44    0.8571379942532774
128    45    -1.3895604555743108
128    46    -2.6622699133243026
128    47    -2.1473891030338201
128    48    -0.2571649981353430
128    49    1.7953106904883924
128    50    2.8278799564617101
128    51    2.3434933703266538
128    52    0.6784949742562352
128    53    -1.3102711884297715
128    54    -2.7401480897670467
128    55    -3.0892212383152953
128    56    -2.3271140833700148
128    57    -0.8093261352888016
128    58    0.9465330820248304
128    59    2.4751092637720480
128    60    3.4907112053750593
128    61    3.9132218829017384
128    62    3.8215344163443112
128    63    3.3778154929181818
128    64    2.7579441903785273
128    65    2.1063079361954773
128    66    1.5174015257107225
128    67    1.0373887255985113
128    68    0.6761020051853656
128    69    0.4215435642864582
128    70    0.2521473833837874
128    71    0.1450259179460758
128    72    0.0803606942927777
128    73    0.0429679760289678
128    74    0.0221994011938801
128    75    0.0110953344049917
128    76    0.0053700764809946
128    77    0.0025190775967587
128    78    0.0011461840845730
128    79    0.0005061827163272
128    80    0.0002170959933958
128    81    0.0000904704611972
128    82    0.0000366490136386
128    83    0.0000144371742170
128    84    0.0000055323130313
128    85    0.0000020627869103
128    86    0.0000007485542161
128    87    0.0000002644189960
128    88    0.0000000909334753
128    89    0.0000000304481369
128    90    0.0000000099272941
128    91    0.0000000031517045
128    92    0.0000000009743159
128    93    0.0000000002932737
128    94    0.0000000000859466
128    95    0.0000000000245196
128    96    0.0000000000068086
128    97    0.0000000000018398
128    98    0.0000000000004837
128    99    0.0000000000001237
128    100   0.0000000000000307
128    101   0.0000000000000074
128    102   0.0000000000000017
128    103   0.0000000000000004
128    104   0.0000000000000001
128    105   0.0000000000000000
128    106   0.0000000000000000
128    107   0.0000000000000000
128    108   0.0000000000000000
128    109   0.0000000000000000
128    110   0.0000000000000000
128    111   0.0000000000000000
128    112   0.0000000000000000
128    113   0.0000000000000000
128    114   0.0000000000000000
128    115   0.0000000000000000
128    116   0.0000000000000000
128    117   0.0000000000000000
128    118   0.0000000000000000
128    119   0.0000000000000000
128    120   0.0000000000000000
128    121   0.0000000000000000
128    122   0.0000000000000000
128    123   0.0000000000000000
128    124   0.0000000000000000
128    125   0.0000000000000000
128    126   0.0000000000000000
128    127   0.0000000000000000
128    128   0.0000000000000000

129    0     -0.8001817041092893
129    1     -1.9601320273132166
129    2     1.0792586081412463
129    3     2.0181165716569986
129    4     -0.9174398545814237
129    5     -2.1168231750376938
129    6     0.6343349582341776
129    7     2.2195208647385249
129    8     -0.2182993368385921
129    9     -2.2674006810093599
129    10    -0.3289307140935363
129    11    2.1804822276340468
129    12    0.9732955717801064
129    13    -1.8681651135556783
129    14    -1.6272671339500195
129    15    1.2564799908417852
129    16    2.1365528601452621
129    17    -0.3357453430115925
129    18    -2.2928504609873164
129    19    -0.7793277501993933
129    20    1.8948479076035825
129    21    1.8069628255925636
129    22    -0.8679465111179909
129    23    -2.3280771547647134
129    24    -0.5873458989439651
129    25    1.9475215335383786
129    26    1.9166607219868788
129    27    -0.5888233675973378
129    28    -2.3550901661812258
129    29    -1.2184297309427539
129    30    1.3886693727005175
129    31    2.3673911776932899
129    32    0.6325389905605573
129    33    -1.8128560951913362
129    34    -2.2905509580450603
129    35    -0.3445453828040520
129    36    1.9602861010329076
129    37    2.3128584300395993
129    38    0.4266026300224770
129    39    -1.8644260171385638
129    40    -2.4700714569014308
129    41    -0.9131866006233809
129    42    1.4195011029297571
129    43    2.6040545525237317
129    44    1.7564736662153644
129    45    -0.4103804837078847
129    46    -2.2894744719565119
129    47    -2.6068132862517119
129    48    -1.2260603575770952
129    49    0.9176591564865714
129    50    2.5319056370856767
129    51    2.7566678038833432
129    52    1.5577826335991303
129    53    -0.3964879285350760
129    54    -2.1809619912721669
129    55    -3.0748688853959032
129    56    -2.8173003619451871
129    57    -1.6027028137737815
129    58    0.1019116263432585
129    59    1.7868806264285584
129    60    3.0727410775156314
129    61    3.7828057283158931
129    62    3.9268222371407497
129    63    3.6349403978211607
129    64    3.0825500720572889
129    65    2.4325349556150306
129    66    1.8043675215387782
129    67    1.2669531581999471
129    68    0.8464684463116643
129    69    0.5402492137632723
129    70    0.3304205071295587
129    71    0.1941447442680561
129    72    0.1098178905316206
129    73    0.0599051904141410
129    74    0.0315601267434429
129    75    0.0160783691248059
129    76    0.0079294733487674
129    77    0.0037892467948978
129    78    0.0017559884440469
129    79    0.0007896948304399
129    80    0.0003448539913616
129    81    0.0001463135824340
129    82    0.0000603409530031
129    83    0.0000241988834388
129    84    0.0000094403270739
129    85    0.0000035835852582
129    86    0.0000013240278552
129    87    0.0000004762286770
129    88    0.0000001667804593
129    89    0.0000000568775450
129    90    0.0000000188903852
129    91    0.0000000061103659
129    92    0.0000000019249808
129    93    0.0000000005906214
129    94    0.0000000001764781
129    95    0.0000000000513489
129    96    0.0000000000145470
129    97    0.0000000000040118
129    98    0.0000000000010769
129    99    0.0000000000002813
129    100   0.0000000000000715
129    101   0.0000000000000177
129    102   0.0000000000000042
129    103   0.0000000000000010
129    104   0.0000000000000002
129    105   0.0000000000000000
129    106   0.0000000000000000
129    107   0.0000000000000000
129    108   0.0000000000000000
129    109   0.0000000000000000
129    110   0.0000000000000000
129    111   0.0000000000000000
129    112   0.0000000000000000
129    113   0.0000000000000000
129    114   0.0000000000000000
129    115   0.0000000000000000
129    116   0.0000000000000000
129    117   0.0000000000000000
129    118   0.0000000000000000
129    119   0.0000000000000000
129    120   0.0000000000000000
129    121   0.0000000000000000
129    122   0.0000000000000000
129    123   0.0000000000000000
129    124   0.0000000000000000
129    125   0.0000000000000000
129    126   0.0000000000000000
129    127   0.0000000000000000
129    128   0.0000000000000000
129    129   0.0000000000000000

130    0     -0.0026470945677121
130    1     -2.2568297538308908
130    2     -0.0561673655557295
130    3     2.2541124185516197
130    4     0.2357470209373680
130    5     -2.2295960608088699
130    6     -0.5320008671318794
130    7     2.1455468266404973
130    8     0.9315526288633138
130    9     -1.9483144663569545
130    10    -1.3987449301258776
130    11    1.5769633034147787
130    12    1.8619161547060994
130    13    -0.9822535435019887
130    14    -2.2041395652917917
130    15    0.1588477292881369
130    16    2.2698075635164794
130    17    0.8128267644546975
130    18    -1.9019724316422677
130    19    -1.7317506243282088
130    20    1.0208126762619980
130    21    2.2825938146306548
130    22    0.2679352519815744
130    23    -2.1267814362610049
130    24    -1.5883549913776815
130    25    1.0996642413482112
130    26    2.3348816250178066
130    27    0.5443303281857937
130    28    -1.9396631855963533
130    29    -2.0225952517825148
130    30    0.3447723476076439
130    31    2.3087388882333060
130    32    1.6122884310898322
130    33    -0.8992710558960032
130    34    -2.4306854296205520
130    35    -1.3734828528185670
130    36    1.1100053122212268
130    37    2.4814604634436126
130    38    1.4318757926628987
130    39    -0.9758990136195839
130    40    -2.4955032040584655
130    41    -1.8089045448587113
130    42    0.4256830155418857
130    43    2.3158396954683602
130    44    2.3768210235152272
130    45    0.6304545715828865
130    46    -1.5804501047316342
130    47    -2.6977963936206146
130    48    -2.0282009786985755
130    49    -0.0770121792939349
130    50    1.9267460429388195
130    51    2.8506030025549398
130    52    2.2664221017400359
130    53    0.5561644064985167
130    54    -1.4170265815943499
130    55    -2.7937708681422402
130    56    -3.0840803618143289
130    57    -2.2808443219653958
130    58    -0.7474679394471857
130    59    1.0031435300450140
130    60    2.5159536003917697
130    61    3.5148670693831368
130    62    3.9253774458075168
130    63    3.8277674562117632
130    64    3.3828493781886944
130    65    2.7641966054547522
130    66    2.1142071245562390
130    67    1.5262307201264607
130    68    1.0460991159621165
130    69    0.6838323741489754
130    70    0.4278229780888607
130    71    0.2568777098316215
130    72    0.1483628099533726
130    73    0.0825811633808083
130    74    0.0443695913202187
130    75    0.0230423370562076
130    76    0.0115800154519231
130    77    0.0056372788084963
130    78    0.0026606424641242
130    79    0.0012184012661655
130    80    0.0005417131100759
130    81    0.0002339782575188
130    82    0.0000982265202358
130    83    0.0000400978029274
130    84    0.0000159227034011
130    85    0.0000061526191050
130    86    0.0000023140433592
130    87    0.0000008473301476
130    88    0.0000003021248789
130    89    0.0000001049152112
130    90    0.0000000354860256
130    91    0.0000000116916530
130    92    0.0000000037524181
130    93    0.0000000011731810
130    94    0.0000000003572925
130    95    0.0000000001059886
130    96    0.0000000000306215
130    97    0.0000000000086152
130    98    0.0000000000023600
130    99    0.0000000000006293
130    100   0.0000000000001633
130    101   0.0000000000000412
130    102   0.0000000000000101
130    103   0.0000000000000024
130    104   0.0000000000000006
130    105   0.0000000000000001
130    106   0.0000000000000000
130    107   0.0000000000000000
130    108   0.0000000000000000
130    109   0.0000000000000000
130    110   0.0000000000000000
130    111   0.0000000000000000
130    112   0.0000000000000000
130    113   0.0000000000000000
130    114   0.0000000000000000
130    115   0.0000000000000000
130    116   0.0000000000000000
130    117   0.0000000000000000
130    118   0.0000000000000000
130    119   0.0000000000000000
130    120   0.0000000000000000
130    121   0.0000000000000000
130    122   0.0000000000000000
130    123   0.0000000000000000
130    124   0.0000000000000000
130    125   0.0000000000000000
130    126   0.0000000000000000
130    127   0.0000000000000000
130    128   0.0000000000000000
130    129   0.0000000000000000
130    130   0.0000000000000000

131    0     0.7955969252372097
131    1     -1.9488978536898744
131    2     -1.1765521486057158
131    3     1.8871243490850360
131    4     1.3259466726802613
131    5     -1.7477619190535523
131    6     -1.5567385706389307
131    7     1.5020138067960915
131    8     1.8347948772044185
131    9     -1.1152294242392031
131    10    -2.1008534538806041
131    11    0.5606782179499276
131    12    2.2652938610867928
131    13    0.1582816768425297
131    14    -2.2125214930418386
131    15    -0.9793993266284515
131    16    1.8247457182332050
131    17    1.7555542581366037
131    18    -1.0333244151898939
131    19    -2.2523147417657463
131    20    -0.1054391273583846
131    21    2.1987438453939956
131    22    1.3385121822829178
131    23    -1.4142841998788704
131    24    -2.2112682867896005
131    25    -0.0066320587456814
131    26    2.2101353980801961
131    27    1.5521091678400747
131    28    -1.0848257110019914
131    29    -2.3743969866615320
131    30    -0.7746140546898691
131    31    1.7494155991113558
131    32    2.2475561779378874
131    33    0.2024318744225100
131    34    -2.0701563497389111
131    35    -2.1243251847324349
131    36    0.0405075620877409
131    37    2.1690979478886008
131    38    2.1651885467280056
131    39    0.0924467750474418
131    40    -2.0709733833151169
131    41    -2.3864017290529236
131    42    -0.6398552976263243
131    43    1.6447782900613208
131    44    2.6159073139985405
131    45    1.5726813186832242
131    46    -0.6365827981908323
131    47    -2.4021325359480818
131    48    -2.5509060808482449
131    49    -1.0603343629590611
131    50    1.0819641342678716
131    51    2.6073842683966135
131    52    2.7213821876540627
131    53    1.4492456599689845
131    54    -0.5163510875509788
131    55    -2.2618002184786987
131    56    -3.0964185544608682
131    57    -2.7878160538955368
131    58    -1.5455925873096010
131    59    0.1626603487846659
131    60    1.8357018441409780
131    61    3.1044912030539176
131    62    3.7999790429046301
131    63    3.9352058720699703
131    64    3.6400865332690469
131    65    3.0880000924011934
131    66    2.4396036033357005
131    67    1.8128007220690188
131    68    1.2757939813133916
131    69    0.8547284454244631
131    70    0.5472581411523142
131    71    0.3359040765025658
131    72    0.1981451165374246
131    73    0.1125620138087624
131    74    0.0616864783740479
131    75    0.0326597144233060
131    76    0.0167263757424500
131    77    0.0082951864928246
131    78    0.0039874094729387
131    79    0.0018592979994050
131    80    0.0008416063368047
131    81    0.0003700330106075
131    82    0.0001581172382767
131    83    0.0000656948182972
131    84    0.0000265506564682
131    85    0.0000104415892817
131    86    0.0000039970358565
131    87    0.0000014897115050
131    88    0.0000005406954257
131    89    0.0000001911461617
131    90    0.0000000658263804
131    91    0.0000000220850770
131    92    0.0000000072192135
131    93    0.0000000022992446
131    94    0.0000000007134805
131    95    0.0000000002157065
131    96    0.0000000000635325
131    97    0.0000000000182278
131    98    0.0000000000050934
131    99    0.0000000000013860
131    100   0.0000000000003672
131    101   0.0000000000000947
131    102   0.0000000000000238
131    103   0.0000000000000058
131    104   0.0000000000000014
131    105   0.0000000000000003
131    106   0.0000000000000001
131    107   0.0000000000000000
131    108   0.0000000000000000
131    109   0.0000000000000000
131    110   0.0000000000000000
131    111   0.0000000000000000
131    112   0.0000000000000000
131    113   0.0000000000000000
131    114   0.0000000000000000
131    115   0.0000000000000000
131    116   0.0000000000000000
131    117   0.0000000000000000
131    118   0.0000000000000000
131    119   0.0000000000000000
131    120   0.0000000000000000
131    121   0.0000000000000000
131    122   0.0000000000000000
131    123   0.0000000000000000
131    124   0.0000000000000000
131    125   0.0000000000000000
131    126   0.0000000000000000
131    127   0.0000000000000000
131    128   0.0000000000000000
131    129   0.0000000000000000
131    130   0.0000000000000000
131    131   0.0000000000000000

132    0     1.3806515057874340
132    1     -1.1188337449249848
132    2     -1.9819001580142090
132    3     1.0153125469565931
132    4     2.0619003188038203
132    5     -0.7997930189929326
132    6     -2.1671282589156933
132    7     0.4597106502355604
132    8     2.2522612910175792
132    9     0.0121192501586123
132    10    -2.2505625659423276
132    11    -0.6023731832534693
132    12    2.0780927676860497
132    13    1.2576691462255458
132    14    -1.6499618304338663
132    15    -1.8662489974779228
132    16    0.9144580422208632
132    17    2.2535005537443382
132    18    0.0950628944963953
132    19    -2.2106770682184593
132    20    -1.2053866341335324
132    21    1.5752974616557460
132    22    2.0833639627696132
132    23    -0.3613772742506915
132    24    -2.3069824445284124
132    25    -1.1110495290033533
132    26    1.5703711350479594
132    27    2.2022309375526161
132    28    0.0162487124489856
132    29    -2.1937307844716645
132    30    -1.7223429395872869
132    31    0.8095316897518617
132    32    2.4010294467583893
132    33    1.2609301940265376
132    34    -1.2814378588176054
132    35    -2.4433128736156235
132    36    -1.0363965893635689
132    37    1.4340226538106835
132    38    2.4850806367794336
132    39    1.1427873707678040
132    40    -1.2704152464941887
132    41    -2.5409935749314312
132    42    -1.5943230706154203
132    43    0.6994456454520986
132    44    2.4311505458993485
132    45    2.2676974235537872
132    46    0.4024509430103519
132    47    -1.7575884491729261
132    48    -2.7171344723760664
132    49    -1.9009439968617656
132    50    0.1006197270250056
132    51    2.0495367575105656
132    52    2.8649951841696613
132    53    2.1854343891605930
132    54    0.4347372570063291
